word,url
発掘,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%8E%98
発券,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%88%B8
発見,https://ja.wiktionary.org/wiki/%E7%99%BA%E8%A6%8B
発遣,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%81%A3
発源,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%BA%90
発現,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%8F%BE
発言,https://ja.wiktionary.org/wiki/%E7%99%BA%E8%A8%80
抜剣,https://ja.wiktionary.org/wiki/%E6%8A%9C%E5%89%A3
跋扈,https://ja.wiktionary.org/wiki/%E8%B7%8B%E6%89%88
発効,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%8A%B9
発光,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%85%89
発向,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%90%91
発港,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%B8%AF
発航,https://ja.wiktionary.org/wiki/%E7%99%BA%E8%88%AA
発行,https://ja.wiktionary.org/wiki/%E7%99%BA%E8%A1%8C
発酵,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%85%B5
発根,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%A0%B9
伐採,https://ja.wiktionary.org/wiki/%E4%BC%90%E6%8E%A1
発散,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%95%A3
発射,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%B0%84
発車,https://ja.wiktionary.org/wiki/%E7%99%BA%E8%BB%8A
発銹,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%8A%B9
発出,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%87%BA
発症,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%97%87
発祥,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%A5%A5
発上,https://ja.wiktionary.org/wiki/%E7%99%BA%E4%B8%8A
発情,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%83%85
発信,https://ja.wiktionary.org/wiki/%E7%99%BA%E4%BF%A1
発振,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%8C%AF
発進,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%80%B2
発疹,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%96%B9
抜粋,https://ja.wiktionary.org/wiki/%E6%8A%9C%E7%B2%8B
抜萃,https://ja.wiktionary.org/wiki/%E6%8A%9C%E8%90%83
発声,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%A3%B0
発生,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%94%9F
発錆,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%8C%86
発赤,https://ja.wiktionary.org/wiki/%E7%99%BA%E8%B5%A4
発送,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%80%81
発達,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%81%94
発着,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%9D%80
発注,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%B3%A8
バッティング,https://ja.wiktionary.org/wiki/%E3%83%90%E3%83%83%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0
抜擢,https://ja.wiktionary.org/wiki/%E6%8A%9C%E6%93%A2
発展,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%B1%95
発電,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%9B%BB
発途,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%80%94
発動,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%8B%95
抜刀,https://ja.wiktionary.org/wiki/%E6%8A%9C%E5%88%80
発熱,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%86%B1
発売,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%A3%B2
発表,https://ja.wiktionary.org/wiki/%E7%99%BA%E8%A1%A8
発病,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%97%85
発布,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%B8%83
発奮,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%A5%AE
発憤,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%86%A4
発報,https://ja.wiktionary.org/wiki/%E7%99%BA%E5%A0%B1
発泡,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%B3%A1
発疱,https://ja.wiktionary.org/wiki/%E7%99%BA%E7%96%B1
はつまいり,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%81%A4%E3%81%BE%E3%81%84%E3%82%8A
発明,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%98%8E
発毛,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%AF%9B
はつもうで,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%81%A4%E3%82%82%E3%81%86%E3%81%A7
発揚,https://ja.wiktionary.org/wiki/%E7%99%BA%E6%8F%9A
初雷,https://ja.wiktionary.org/wiki/%E5%88%9D%E9%9B%B7
発雷,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%9B%B7
発令,https://ja.wiktionary.org/wiki/%E7%99%BA%E4%BB%A4
発露,https://ja.wiktionary.org/wiki/%E7%99%BA%E9%9C%B2
罵倒,https://ja.wiktionary.org/wiki/%E7%BD%B5%E5%80%92
パトロール,https://ja.wiktionary.org/wiki/%E3%83%91%E3%83%88%E3%83%AD%E3%83%BC%E3%83%AB
はなづまり,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%81%AA%E3%81%A5%E3%81%BE%E3%82%8A
はなみ,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%81%AA%E3%81%BF
はなむけ,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%81%AA%E3%82%80%E3%81%91
ばなれ,https://ja.wiktionary.org/wiki/%E3%81%B0%E3%81%AA%E3%82%8C
パニック,https://ja.wiktionary.org/wiki/%E3%83%91%E3%83%8B%E3%83%83%E3%82%AF
はねつき,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%81%AD%E3%81%A4%E3%81%8D
破魔,https://ja.wiktionary.org/wiki/%E7%A0%B4%E9%AD%94
破滅,https://ja.wiktionary.org/wiki/%E7%A0%B4%E6%BB%85
破門,https://ja.wiktionary.org/wiki/%E7%A0%B4%E9%96%80
はやおき,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%84%E3%81%8A%E3%81%8D
はやがけ,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%84%E3%81%8C%E3%81%91
早合点,https://ja.wiktionary.org/wiki/%E6%97%A9%E5%90%88%E7%82%B9
はやじに,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%84%E3%81%98%E3%81%AB
はやとちり,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%84%E3%81%A8%E3%81%A1%E3%82%8A
はやね,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%84%E3%81%AD
早弁,https://ja.wiktionary.org/wiki/%E6%97%A9%E5%BC%81
はらくだし,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%89%E3%81%8F%E3%81%A0%E3%81%97
はらくだり,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%89%E3%81%8F%E3%81%A0%E3%82%8A
はらごしらえ,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%89%E3%81%94%E3%81%97%E3%82%89%E3%81%88
ハラスメント,https://ja.wiktionary.org/wiki/%E3%83%8F%E3%83%A9%E3%82%B9%E3%83%A1%E3%83%B3%E3%83%88
はらもち,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%89%E3%82%82%E3%81%A1
罵詈,https://ja.wiktionary.org/wiki/%E7%BD%B5%E8%A9%88
はりあいぬけ,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%8A%E3%81%82%E3%81%84%E3%81%AC%E3%81%91
はりがみ,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%8A%E3%81%8C%E3%81%BF
破裂,https://ja.wiktionary.org/wiki/%E7%A0%B4%E8%A3%82
破牢,https://ja.wiktionary.org/wiki/%E7%A0%B4%E7%89%A2
パワーハラスメント,https://ja.wiktionary.org/wiki/%E3%83%91%E3%83%AF%E3%83%BC%E3%83%8F%E3%83%A9%E3%82%B9%E3%83%A1%E3%83%B3%E3%83%88
はわたり,https://ja.wiktionary.org/wiki/%E3%81%AF%E3%82%8F%E3%81%9F%E3%82%8A
パワハラ,https://ja.wiktionary.org/wiki/%E3%83%91%E3%83%AF%E3%83%8F%E3%83%A9
パン,https://ja.wiktionary.org/wiki/%E3%83%91%E3%83%B3
反映,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%98%A0
繁栄,https://ja.wiktionary.org/wiki/%E7%B9%81%E6%A0%84
繙閲,https://ja.wiktionary.org/wiki/%E7%B9%99%E9%96%B2
汎化,https://ja.wiktionary.org/wiki/%E6%B1%8E%E5%8C%96
半壊,https://ja.wiktionary.org/wiki/%E5%8D%8A%E5%A3%8A
挽回,https://ja.wiktionary.org/wiki/%E6%8C%BD%E5%9B%9E
反汗,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%B1%97
半眼,https://ja.wiktionary.org/wiki/%E5%8D%8A%E7%9C%BC
判官贔屓,https://ja.wiktionary.org/wiki/%E5%88%A4%E5%AE%98%E8%B4%94%E5%B1%93
反逆,https://ja.wiktionary.org/wiki/%E5%8F%8D%E9%80%86
叛逆,https://ja.wiktionary.org/wiki/%E5%8F%9B%E9%80%86
班給,https://ja.wiktionary.org/wiki/%E7%8F%AD%E7%B5%A6
盤踞,https://ja.wiktionary.org/wiki/%E7%9B%A4%E8%B8%9E
蟠踞,https://ja.wiktionary.org/wiki/%E8%9F%A0%E8%B8%9E
反響,https://ja.wiktionary.org/wiki/%E5%8F%8D%E9%9F%BF
板金,https://ja.wiktionary.org/wiki/%E6%9D%BF%E9%87%91
鈑金,https://ja.wiktionary.org/wiki/%E9%88%91%E9%87%91
ハング,https://ja.wiktionary.org/wiki/%E3%83%8F%E3%83%B3%E3%82%B0
ハングアップ,https://ja.wiktionary.org/wiki/%E3%83%8F%E3%83%B3%E3%82%B0%E3%82%A2%E3%83%83%E3%83%97
反撃,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%92%83
判決,https://ja.wiktionary.org/wiki/%E5%88%A4%E6%B1%BA
半減,https://ja.wiktionary.org/wiki/%E5%8D%8A%E6%B8%9B
反言,https://ja.wiktionary.org/wiki/%E5%8F%8D%E8%A8%80
反抗,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%8A%97
反攻,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%94%BB
版行,https://ja.wiktionary.org/wiki/%E7%89%88%E8%A1%8C
頒行,https://ja.wiktionary.org/wiki/%E9%A0%92%E8%A1%8C
万考,https://ja.wiktionary.org/wiki/%E4%B8%87%E8%80%83
半截,https://ja.wiktionary.org/wiki/%E5%8D%8A%E6%88%AA
半裁,https://ja.wiktionary.org/wiki/%E5%8D%8A%E8%A3%81
万才,https://ja.wiktionary.org/wiki/%E4%B8%87%E6%89%8D
判示,https://ja.wiktionary.org/wiki/%E5%88%A4%E7%A4%BA
反射,https://ja.wiktionary.org/wiki/%E5%8F%8D%E5%B0%84
万謝,https://ja.wiktionary.org/wiki/%E4%B8%87%E8%AC%9D
晩酌,https://ja.wiktionary.org/wiki/%E6%99%A9%E9%85%8C
搬出,https://ja.wiktionary.org/wiki/%E6%90%AC%E5%87%BA
板書,https://ja.wiktionary.org/wiki/%E6%9D%BF%E6%9B%B8
反証,https://ja.wiktionary.org/wiki/%E5%8F%8D%E8%A8%BC
半焼,https://ja.wiktionary.org/wiki/%E5%8D%8A%E7%84%BC
反照,https://ja.wiktionary.org/wiki/%E5%8F%8D%E7%85%A7
帆翔,https://ja.wiktionary.org/wiki/%E5%B8%86%E7%BF%94
汎称,https://ja.wiktionary.org/wiki/%E6%B1%8E%E7%A7%B0
範唱,https://ja.wiktionary.org/wiki/%E7%AF%84%E5%94%B1
煩擾,https://ja.wiktionary.org/wiki/%E7%85%A9%E6%93%BE
繁盛,https://ja.wiktionary.org/wiki/%E7%B9%81%E7%9B%9B
万丈,https://ja.wiktionary.org/wiki/%E4%B8%87%E4%B8%88
繁殖,https://ja.wiktionary.org/wiki/%E7%B9%81%E6%AE%96
蕃殖,https://ja.wiktionary.org/wiki/%E8%95%83%E6%AE%96
半身浴,https://ja.wiktionary.org/wiki/%E5%8D%8A%E8%BA%AB%E6%B5%B4
伴随,https://ja.wiktionary.org/wiki/%E4%BC%B4%E9%9A%8F
反芻,https://ja.wiktionary.org/wiki/%E5%8F%8D%E8%8A%BB
ハンスト,https://ja.wiktionary.org/wiki/%E3%83%8F%E3%83%B3%E3%82%B9%E3%83%88
反省,https://ja.wiktionary.org/wiki/%E5%8F%8D%E7%9C%81
半切,https://ja.wiktionary.org/wiki/%E5%8D%8A%E5%88%87
半折,https://ja.wiktionary.org/wiki/%E5%8D%8A%E6%8A%98
反訴,https://ja.wiktionary.org/wiki/%E5%8F%8D%E8%A8%B4
反想,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%83%B3
帆走,https://ja.wiktionary.org/wiki/%E5%B8%86%E8%B5%B0
搬送,https://ja.wiktionary.org/wiki/%E6%90%AC%E9%80%81
伴奏,https://ja.wiktionary.org/wiki/%E4%BC%B4%E5%A5%8F
伴走,https://ja.wiktionary.org/wiki/%E4%BC%B4%E8%B5%B0
反側,https://ja.wiktionary.org/wiki/%E5%8F%8D%E5%81%B4
反則,https://ja.wiktionary.org/wiki/%E5%8F%8D%E5%89%87
犯則,https://ja.wiktionary.org/wiki/%E7%8A%AF%E5%89%87
蕃息,https://ja.wiktionary.org/wiki/%E8%95%83%E6%81%AF
反対,https://ja.wiktionary.org/wiki/%E5%8F%8D%E5%AF%BE
判断,https://ja.wiktionary.org/wiki/%E5%88%A4%E6%96%AD
判定,https://ja.wiktionary.org/wiki/%E5%88%A4%E5%AE%9A
反転,https://ja.wiktionary.org/wiki/%E5%8F%8D%E8%BB%A2
反騰,https://ja.wiktionary.org/wiki/%E5%8F%8D%E9%A8%B0
判読,https://ja.wiktionary.org/wiki/%E5%88%A4%E8%AA%AD
範読,https://ja.wiktionary.org/wiki/%E7%AF%84%E8%AA%AD
繙読,https://ja.wiktionary.org/wiki/%E7%B9%99%E8%AA%AD
搬入,https://ja.wiktionary.org/wiki/%E6%90%AC%E5%85%A5
反応,https://ja.wiktionary.org/wiki/%E5%8F%8D%E5%BF%9C
販売,https://ja.wiktionary.org/wiki/%E8%B2%A9%E5%A3%B2
反駁,https://ja.wiktionary.org/wiki/%E5%8F%8D%E9%A7%81
斑白,https://ja.wiktionary.org/wiki/%E6%96%91%E7%99%BD
反発,https://ja.wiktionary.org/wiki/%E5%8F%8D%E7%99%BA
反比例,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%AF%94%E4%BE%8B
頒布,https://ja.wiktionary.org/wiki/%E9%A0%92%E5%B8%83
反復,https://ja.wiktionary.org/wiki/%E5%8F%8D%E5%BE%A9
反覆,https://ja.wiktionary.org/wiki/%E5%8F%8D%E8%A6%86
判別,https://ja.wiktionary.org/wiki/%E5%88%A4%E5%88%A5
判明,https://ja.wiktionary.org/wiki/%E5%88%A4%E6%98%8E
繁茂,https://ja.wiktionary.org/wiki/%E7%B9%81%E8%8C%82
反目,https://ja.wiktionary.org/wiki/%E5%8F%8D%E7%9B%AE
反問,https://ja.wiktionary.org/wiki/%E5%8F%8D%E5%95%8F
煩悶,https://ja.wiktionary.org/wiki/%E7%85%A9%E6%82%B6
汎用,https://ja.wiktionary.org/wiki/%E6%B1%8E%E7%94%A8
反乱,https://ja.wiktionary.org/wiki/%E5%8F%8D%E4%B9%B1
叛乱,https://ja.wiktionary.org/wiki/%E5%8F%9B%E4%B9%B1
氾濫,https://ja.wiktionary.org/wiki/%E6%B0%BE%E6%BF%AB
汎濫,https://ja.wiktionary.org/wiki/%E6%B1%8E%E6%BF%AB
反流,https://ja.wiktionary.org/wiki/%E5%8F%8D%E6%B5%81
伴流,https://ja.wiktionary.org/wiki/%E4%BC%B4%E6%B5%81
反論,https://ja.wiktionary.org/wiki/%E5%8F%8D%E8%AB%96
ひあそび,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%82%E3%81%9D%E3%81%B3
ひあぶり,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%82%E3%81%B6%E3%82%8A
非違,https://ja.wiktionary.org/wiki/%E9%9D%9E%E9%81%95
PR,https://ja.wiktionary.org/wiki/PR
贔屓,https://ja.wiktionary.org/wiki/%E8%B4%94%E5%B1%93
肥育,https://ja.wiktionary.org/wiki/%E8%82%A5%E8%82%B2
裨益,https://ja.wiktionary.org/wiki/%E8%A3%A8%E7%9B%8A
美化,https://ja.wiktionary.org/wiki/%E7%BE%8E%E5%8C%96
ひがえり,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%8C%E3%81%88%E3%82%8A
比較,https://ja.wiktionary.org/wiki/%E6%AF%94%E8%BC%83
悲観,https://ja.wiktionary.org/wiki/%E6%82%B2%E8%A6%B3
避寒,https://ja.wiktionary.org/wiki/%E9%81%BF%E5%AF%92
秘記,https://ja.wiktionary.org/wiki/%E7%A7%98%E8%A8%98
誹毀,https://ja.wiktionary.org/wiki/%E8%AA%B9%E6%AF%80
避諱,https://ja.wiktionary.org/wiki/%E9%81%BF%E8%AB%B1
非毀,https://ja.wiktionary.org/wiki/%E9%9D%9E%E6%AF%80
比擬,https://ja.wiktionary.org/wiki/%E6%AF%94%E6%93%AC
誹議,https://ja.wiktionary.org/wiki/%E8%AA%B9%E8%AD%B0
非議,https://ja.wiktionary.org/wiki/%E9%9D%9E%E8%AD%B0
ひきかえ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%8D%E3%81%8B%E3%81%88
引き算,https://ja.wiktionary.org/wiki/%E5%BC%95%E3%81%8D%E7%AE%97
ひきつぎ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%8D%E3%81%A4%E3%81%8E
ひきにげ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%8D%E3%81%AB%E3%81%92
悲泣,https://ja.wiktionary.org/wiki/%E6%82%B2%E6%B3%A3
比況,https://ja.wiktionary.org/wiki/%E6%AF%94%E6%B3%81
ひきわたし,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%8D%E3%82%8F%E3%81%9F%E3%81%97
微吟,https://ja.wiktionary.org/wiki/%E5%BE%AE%E5%90%9F
卑屈,https://ja.wiktionary.org/wiki/%E5%8D%91%E5%B1%88
卑下,https://ja.wiktionary.org/wiki/%E5%8D%91%E4%B8%8B
飛檄,https://ja.wiktionary.org/wiki/%E9%A3%9B%E6%AA%84
ひけし,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%91%E3%81%97
否決,https://ja.wiktionary.org/wiki/%E5%90%A6%E6%B1%BA
秘結,https://ja.wiktionary.org/wiki/%E7%A7%98%E7%B5%90
比肩,https://ja.wiktionary.org/wiki/%E6%AF%94%E8%82%A9
疲倦,https://ja.wiktionary.org/wiki/%E7%96%B2%E5%80%A6
微減,https://ja.wiktionary.org/wiki/%E5%BE%AE%E6%B8%9B
微言,https://ja.wiktionary.org/wiki/%E5%BE%AE%E8%A8%80
庇護,https://ja.wiktionary.org/wiki/%E5%BA%87%E8%AD%B7
披講,https://ja.wiktionary.org/wiki/%E6%8A%AB%E8%AC%9B
比校,https://ja.wiktionary.org/wiki/%E6%AF%94%E6%A0%A1
比考,https://ja.wiktionary.org/wiki/%E6%AF%94%E8%80%83
罷工,https://ja.wiktionary.org/wiki/%E7%BD%B7%E5%B7%A5
肥厚,https://ja.wiktionary.org/wiki/%E8%82%A5%E5%8E%9A
飛行,https://ja.wiktionary.org/wiki/%E9%A3%9B%E8%A1%8C
尾行,https://ja.wiktionary.org/wiki/%E5%B0%BE%E8%A1%8C
微行,https://ja.wiktionary.org/wiki/%E5%BE%AE%E8%A1%8C
被災,https://ja.wiktionary.org/wiki/%E8%A2%AB%E7%81%BD
ひざまくら,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%96%E3%81%BE%E3%81%8F%E3%82%89
飛散,https://ja.wiktionary.org/wiki/%E9%A3%9B%E6%95%A3
罷市,https://ja.wiktionary.org/wiki/%E7%BD%B7%E5%B8%82
誹刺,https://ja.wiktionary.org/wiki/%E8%AA%B9%E5%88%BA
非刺,https://ja.wiktionary.org/wiki/%E9%9D%9E%E5%88%BA
鼻出血,https://ja.wiktionary.org/wiki/%E9%BC%BB%E5%87%BA%E8%A1%80
批准,https://ja.wiktionary.org/wiki/%E6%89%B9%E5%87%86
比準,https://ja.wiktionary.org/wiki/%E6%AF%94%E6%BA%96
卑称,https://ja.wiktionary.org/wiki/%E5%8D%91%E7%A7%B0
悲傷,https://ja.wiktionary.org/wiki/%E6%82%B2%E5%82%B7
飛翔,https://ja.wiktionary.org/wiki/%E9%A3%9B%E7%BF%94
非情,https://ja.wiktionary.org/wiki/%E9%9D%9E%E6%83%85
微傷,https://ja.wiktionary.org/wiki/%E5%BE%AE%E5%82%B7
微笑,https://ja.wiktionary.org/wiki/%E5%BE%AE%E7%AC%91
美粧,https://ja.wiktionary.org/wiki/%E7%BE%8E%E7%B2%A7
比色,https://ja.wiktionary.org/wiki/%E6%AF%94%E8%89%B2
美食,https://ja.wiktionary.org/wiki/%E7%BE%8E%E9%A3%9F
微睡,https://ja.wiktionary.org/wiki/%E5%BE%AE%E7%9D%A1
微酔,https://ja.wiktionary.org/wiki/%E5%BE%AE%E9%85%94
批正,https://ja.wiktionary.org/wiki/%E6%89%B9%E6%AD%A3
秘蔵,https://ja.wiktionary.org/wiki/%E7%A7%98%E8%94%B5
美装,https://ja.wiktionary.org/wiki/%E7%BE%8E%E8%A3%85
微増,https://ja.wiktionary.org/wiki/%E5%BE%AE%E5%A2%97
肥大,https://ja.wiktionary.org/wiki/%E8%82%A5%E5%A4%A7
悲嘆,https://ja.wiktionary.org/wiki/%E6%82%B2%E5%98%86
悲歎,https://ja.wiktionary.org/wiki/%E6%82%B2%E6%AD%8E
被弾,https://ja.wiktionary.org/wiki/%E8%A2%AB%E5%BC%BE
備蓄,https://ja.wiktionary.org/wiki/%E5%82%99%E8%93%84
微調整,https://ja.wiktionary.org/wiki/%E5%BE%AE%E8%AA%BF%E6%95%B4
筆下,https://ja.wiktionary.org/wiki/%E7%AD%86%E4%B8%8B
筆記,https://ja.wiktionary.org/wiki/%E7%AD%86%E8%A8%98
ひつけ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A4%E3%81%91
ひっこし,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A3%E3%81%93%E3%81%97
筆算,https://ja.wiktionary.org/wiki/%E7%AD%86%E7%AE%97
筆写,https://ja.wiktionary.org/wiki/%E7%AD%86%E5%86%99
筆談,https://ja.wiktionary.org/wiki/%E7%AD%86%E8%AB%87
必着,https://ja.wiktionary.org/wiki/%E5%BF%85%E7%9D%80
必中,https://ja.wiktionary.org/wiki/%E5%BF%85%E4%B8%AD
匹敵,https://ja.wiktionary.org/wiki/%E5%8C%B9%E6%95%B5
ヒット,https://ja.wiktionary.org/wiki/%E3%83%92%E3%83%83%E3%83%88
筆答,https://ja.wiktionary.org/wiki/%E7%AD%86%E7%AD%94
逼迫,https://ja.wiktionary.org/wiki/%E9%80%BC%E8%BF%AB
否定,https://ja.wiktionary.org/wiki/%E5%90%A6%E5%AE%9A
比定,https://ja.wiktionary.org/wiki/%E6%AF%94%E5%AE%9A
披展,https://ja.wiktionary.org/wiki/%E6%8A%AB%E5%B1%95
一安心,https://ja.wiktionary.org/wiki/%E4%B8%80%E5%AE%89%E5%BF%83
微動,https://ja.wiktionary.org/wiki/%E5%BE%AE%E5%8B%95
ひとうけ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%86%E3%81%91
ひとかい,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%8B%E3%81%84
秘匿,https://ja.wiktionary.org/wiki/%E7%A7%98%E5%8C%BF
一苦労,https://ja.wiktionary.org/wiki/%E4%B8%80%E8%8B%A6%E5%8A%B4
ひとさらい,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%95%E3%82%89%E3%81%84
ひとだかり,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%A0%E3%81%8B%E3%82%8A
ひとちがい,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%A1%E3%81%8C%E3%81%84
ひととおり,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%A8%E3%81%8A%E3%82%8A
ひとまね,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%BE%E3%81%AD
人身御供,https://ja.wiktionary.org/wiki/%E4%BA%BA%E8%BA%AB%E5%BE%A1%E4%BE%9B
ひとみしり,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%81%BF%E3%81%97%E3%82%8A
ひとめぐり,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%82%81%E3%81%90%E3%82%8A
ひとめぼれ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%82%81%E3%81%BC%E3%82%8C
ひとやすみ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%82%84%E3%81%99%E3%81%BF
ひとりい,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%82%8A%E3%81%84
ひとりずまい,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%82%8A%E3%81%9A%E3%81%BE%E3%81%84
ひとりだち,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%82%8A%E3%81%A0%E3%81%A1
ひとりね,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%A8%E3%82%8A%E3%81%AD
批難,https://ja.wiktionary.org/wiki/%E6%89%B9%E9%9B%A3
避難,https://ja.wiktionary.org/wiki/%E9%81%BF%E9%9B%A3
非難,https://ja.wiktionary.org/wiki/%E9%9D%9E%E9%9B%A3
否認,https://ja.wiktionary.org/wiki/%E5%90%A6%E8%AA%8D
避妊,https://ja.wiktionary.org/wiki/%E9%81%BF%E5%A6%8A
疲憊,https://ja.wiktionary.org/wiki/%E7%96%B2%E6%86%8A
肥培,https://ja.wiktionary.org/wiki/%E8%82%A5%E5%9F%B9
鄙薄,https://ja.wiktionary.org/wiki/%E9%84%99%E8%96%84
被曝,https://ja.wiktionary.org/wiki/%E8%A2%AB%E6%9B%9D
被爆,https://ja.wiktionary.org/wiki/%E8%A2%AB%E7%88%86
批判,https://ja.wiktionary.org/wiki/%E6%89%B9%E5%88%A4
批評,https://ja.wiktionary.org/wiki/%E6%89%B9%E8%A9%95
ひびわれ,https://ja.wiktionary.org/wiki/%E3%81%B2%E3%81%B3%E3%82%8F%E3%82%8C
被覆,https://ja.wiktionary.org/wiki/%E8%A2%AB%E8%A6%86
悲憤,https://ja.wiktionary.org/wiki/%E6%82%B2%E6%86%A4
微分,https://ja.wiktionary.org/wiki/%E5%BE%AE%E5%88%86
疲弊,https://ja.wiktionary.org/wiki/%E7%96%B2%E5%BC%8A
鼻閉,https://ja.wiktionary.org/wiki/%E9%BC%BB%E9%96%89
誹謗,https://ja.wiktionary.org/wiki/%E8%AA%B9%E8%AC%97
飛沫感染,https://ja.wiktionary.org/wiki/%E9%A3%9B%E6%B2%AB%E6%84%9F%E6%9F%93
肥満,https://ja.wiktionary.org/wiki/%E8%82%A5%E6%BA%80
弥漫,https://ja.wiktionary.org/wiki/%E5%BC%A5%E6%BC%AB
